Policy-TimeStep,Policy-AverageReturn,ModelSampler-n_timesteps,LossBefore,Data-EnvTrajs-NumTrajs,Data-TimeEnvSampleProc,n_timesteps,LossAfter,Data-EnvSampler-EnvExecTime,Data-EnvSampler-PolicyExecTime,Data-EnvTrajs-StdReturn,Policy-TimeAlgoOpt,Iteration,ItrTime,Data-EnvTrajs-MinReturn,Policy-AveragePolicyStd,Time,Data-EnvTrajs-MaxReturn,Data-TimeEnvSampling,Policy-MinReturn,Policy-TimeSampling,Policy-AverageAbsPolicyMean,Policy-TimeSampleProc,Policy-NumTrajs,Data-EnvTrajs-AverageReturn,Data-EnvTrajs-AverageDiscountedReturn,Policy-StdReturn,Policy-MaxReturn,Policy-AverageDiscountedReturn,Model-TimeModelFit
5.260008096694946,-217.35214396714,40000,-1.4071802e-05,5,0.00045752525329589844,1000,-0.0043414473,0.11278700828552246,0.03518414497375488,4.486158885081391,0.9595386981964111,0,8.162634372711182,-10.057404555217607,0.98890114,8.162635326385498,2.2791780997306668,0.15744948387145996,-954.744703493081,3.7888450622558594,0.5711607,0.4864780902862549,20,-1.4677029352841957,-0.17662352259541575,239.8879539787862,-1.2295013461261988,-52.35629342168876,2.736067295074463
2.5339879989624023,-6.165995332411694,80000,-1.4066898e-05,5,0.0005495548248291016,2000,-0.005853444,0.20929765701293945,0.4642205238342285,9.21164176755473,0.5180261135101318,1,7.298017501831055,-22.733164557643526,0.98562706,15.566781044006348,0.9961400919784755,0.6940770149230957,-13.707445350009948,1.3517606258392334,0.3564837,0.6159169673919678,20,-12.229783861218305,-4.1677672898632565,5.276110248322433,4.6610788106918335,-3.2384316606818033,4.067648410797119
2.6383800506591797,15.905970214062837,120000,-1.416449e-05,5,0.0006303787231445312,3000,-0.0026254791,0.20518708229064941,0.3582460880279541,5.087777491398944,0.6137654781341553,2,9.146231174468994,-13.520498892388856,0.998265,24.71786880493164,-1.838266890765626,0.5837719440460205,-8.058748664567247,1.571584701538086,0.46836835,0.407975435256958,20,-6.651257534354306,-1.4154168219984655,17.800984295784932,53.985315423924476,6.056502215127881,5.907079219818115
3.6548123359680176,-5361.015160137421,160000,-1.3931642e-05,5,0.0008714199066162109,4000,-0.0035864941,0.25049400329589844,0.45343494415283203,6.359976685438298,0.68776535987854,3,14.763179302215576,-2.972421334233111,0.9739395,39.48715305328369,13.96468766116765,0.7265775203704834,-7610.1873195543885,2.2709574699401855,1.0094644,0.5863280296325684,20,8.554406402094937,5.81029366918893,2011.5982105311307,13.289399726840202,-1195.5359952695806,10.37901520729065
3.5694074630737305,166.81598065610305,200000,-1.3961155e-05,5,0.0013706684112548828,5000,-0.0045462204,0.3176250457763672,0.565420389175415,5.055100366540744,0.7071280479431152,4,19.932600259780884,-6.400257598158,0.9751398,59.42513823509216,8.055020924057091,0.9137029647827148,49.65424746833742,2.1386985778808594,0.7049336,0.6714932918548584,20,1.1692783423768753,0.9199913165555934,56.989585609756176,289.5834247218445,50.09456927348913,15.435600519180298
3.6674962043762207,-15.327598137532913,240000,-1.3904695e-05,5,0.0012025833129882812,6000,-0.0026230335,0.34970736503601074,0.5991621017456055,5.183830495410644,0.7972192764282227,5,22.393073320388794,6.327521398808753,0.97079563,81.824209690094,19.556035269774906,0.9808368682861328,-25.648102688603103,2.145599842071533,0.651775,0.7008566856384277,20,12.650738229983535,4.036683793506453,9.49194108062219,21.53019097838842,-3.4805057989289288,17.74121856689453
2.4128897190093994,140.59713628072714,280000,-1.41729815e-05,5,0.0013058185577392578,7000,-0.0034040853,0.3580892086029053,0.6185553073883057,1.812846970422051,0.6109828948974609,6,21.387450218200684,19.8466294347185,0.99846035,103.21804141998291,25.145977493965006,1.0088002681732178,54.4571094049752,1.4109392166137695,1.0951715,0.38143372535705566,20,22.31970916819902,11.166050806885915,50.75138748670178,260.9954358357354,47.966730152245695,17.961026191711426
2.416698455810547,66.3146534884756,320000,-1.4127395e-05,5,0.0008804798126220703,8000,-0.003104484,0.2458028793334961,0.44873714447021484,1.1279062581973802,0.5160441398620605,7,18.568228483200073,27.81637128230002,0.99337476,121.79934406280518,31.033046360706855,0.7168371677398682,34.470080603729,1.348729133605957,0.66692436,0.5161519050598145,20,28.8975428022482,21.222156365034483,15.440866013813814,110.98489244282246,32.76488798653742,15.431968927383423
3.7184250354766846,58.1090143634472,360000,-1.384413e-05,5,0.0009474754333496094,9000,-0.0049167257,0.2692739963531494,0.5204718112945557,4.322535455384967,0.758845329284668,8,32.17326498031616,15.65292042305044,0.96584475,153.97929072380066,28.707930474378454,0.8155303001403809,24.073281891644,2.1950392723083496,0.7958609,0.7301185131072998,20,20.910652901171883,13.336961735608515,12.793450837829093,80.03534869290888,31.446559737495996,27.635725498199463
2.4106667041778564,116.89455217004289,400000,-1.3576072e-05,5,0.0013282299041748047,10000,-0.003203444,0.41545891761779785,0.7960352897644043,3.1149535987867965,0.4711000919342041,9,25.571329593658447,22.403883011434477,0.9413595,179.55936670303345,31.06351878461191,1.248500108718872,83.283643853385,1.3329617977142334,0.9256176,0.5606846809387207,20,28.32547942249704,21.37069153329719,15.066589775227056,142.70379608869553,54.73519896800874,21.9085054397583
3.102290630340576,50.51901727711375,440000,-1.3391633e-05,5,0.0008947849273681641,11000,-0.0026345795,0.30927324295043945,0.6487853527069092,1.0593592774227825,0.6733548641204834,10,32.43930649757385,27.829025784982313,0.92236316,212.0062861442566,31.060390325003866,0.9904556274414062,36.02964224468451,1.8921384811401367,0.9983137,0.4985222816467285,20,29.59950237617428,22.992601301831268,8.511250197317285,70.33908670686651,32.45073176240814,28.343333959579468
2.378156900405884,25.588796876023117,480000,-1.3276335e-05,5,0.0013246536254882812,12000,-0.0036531235,0.5068550109863281,1.0143694877624512,2.270513118682915,0.47217392921447754,11,34.41330003738403,25.261050366969943,0.9104562,246.4283845424652,32.12783578866867,1.5735769271850586,-4.238197411526926,1.4992022514343262,0.98408103,0.3869462013244629,20,29.17823093228788,21.597379340407524,10.55258416875202,43.27726094261743,17.913783198852236,30.458134651184082
2.936298370361328,85.47049384482816,520000,-1.319343e-05,5,0.00109100341796875,13000,-0.005851209,0.3287169933319092,0.6919679641723633,0.9929348365081191,0.6574368476867676,12,33.49966216087341,27.71178256469843,0.9054482,279.93400287628174,30.627591329524353,1.052583932876587,-91.88908612169325,1.7394227981567383,1.13722,0.47623515129089355,20,29.30083054282759,21.07939350999731,70.80374114573131,197.9301156832371,33.85825451016208,29.50736927986145
2.040024518966675,39.62859249482208,560000,-1.3030057e-05,5,0.0013644695281982422,14000,-0.0021296074,0.48769593238830566,1.044189453125,2.802276974759251,0.4992184638977051,13,40.45044994354248,22.253826156041818,0.88851017,320.3933503627777,29.839013914376796,1.5747408866882324,31.74176969540713,1.2315120697021484,0.95096666,0.28286218643188477,20,27.468703791527027,19.139945330049365,3.581478464612667,44.88198166913935,22.82046381863675,36.83067607879639
3.0847818851470947,57.9536388548142,600000,-1.26992345e-05,5,0.0008740425109863281,15000,-0.003238228,0.3040730953216553,0.6460068225860596,2.964559494584052,0.629291296005249,14,30.248201847076416,23.06344580633991,0.860349,350.6473639011383,31.4148990939885,0.979727029800415,40.36996585002635,1.8120691776275635,1.0892857,0.6223783493041992,20,28.211828483206386,21.081814198248516,10.03505407908877,74.76968579739332,30.84121230436304,26.180561542510986
3.1078298091888428,-395.66417766202613,640000,-1.2680212e-05,5,0.0013871192932128906,16000,-0.0030694641,0.5015766620635986,1.0528812408447266,1.0440322717171586,0.6426165103912354,15,44.34039378166199,26.715759932491867,0.8594695,394.994069814682,29.682572531713678,1.5969815254211426,-4456.442838714458,1.7880632877349854,0.9553314,0.6490857601165771,20,28.33449571769839,20.13407514531672,1285.615505913012,64.39241991192102,-53.21386362036837,39.632051944732666
2.051609992980957,88.04870785535022,680000,-1.2550347e-05,5,0.0016717910766601562,17000,-0.0035120368,0.533327579498291,1.1266512870788574,2.5319017673389794,0.4732983112335205,16,30.639318466186523,24.160600698244252,0.84789354,425.64022302627563,31.582431239832864,1.7039947509765625,45.46831085346639,1.1804358959197998,0.96158165,0.3589749336242676,20,28.33222703009792,20.354401009939878,25.940605346030555,136.10752233094536,39.690848199952555,26.880067586898804
2.958305835723877,29.20735361835177,720000,-1.2451894e-05,5,0.0007376670837402344,18000,-0.0036407746,0.3226008415222168,0.7519962787628174,2.6383584133024853,0.6619412899017334,17,42.170042991638184,23.85220652733009,0.8408972,467.8175973892212,30.885884384684466,1.1069235801696777,4.358506848540856,1.7582802772521973,0.7485614,0.5176117420196533,20,28.799459244061076,19.738390425575297,10.533943589317987,49.10409433813766,17.6170556079342,38.102158546447754
2.1650054454803467,38.03724620479625,760000,-1.22009815e-05,5,0.0013587474822998047,19000,-0.0037248943,0.5378594398498535,1.1841003894805908,3.653980048544035,0.5007932186126709,18,32.93674278259277,14.936367110193887,0.8204523,500.76748919487,25.831062628468416,1.7745766639709473,18.31277237593895,1.3469393253326416,0.88955116,0.2827160358428955,20,20.7116017537668,14.749030857373103,11.219050108691237,58.825204283959465,23.050708937041783,28.99374270439148
3.2038185596466064,70.25801935264607,800000,-1.1952626e-05,5,0.0008704662322998047,20000,-0.0026355353,0.31999921798706055,0.6826014518737793,2.451645507815248,0.6421754360198975,19,39.880136489868164,26.125880010526668,0.80125475,540.6524679660797,33.43550297761958,1.032916784286499,56.05454126256518,1.929673671722412,0.91002357,0.608386754989624,20,29.917726732320784,21.913488663585866,6.4659676870442775,82.77172158902977,32.57466766952617,35.64069700241089
2.1438558101654053,23.875234204999288,840000,-1.17902555e-05,5,0.001535654067993164,21000,-0.002797565,0.47742557525634766,1.0274481773376465,2.1847764254185607,0.4887678623199463,20,32.016091108322144,21.70572122861564,0.7872771,572.6816875934601,27.855241792129387,1.548353672027588,5.6655627734726295,1.2770733833312988,1.0662366,0.34911632537841797,20,24.687968149112244,17.3852550318556,10.733408668686375,48.02275168860797,14.422004343437195,28.32023596763611
2.17038631439209,64.36013913446041,880000,-1.1510828e-05,5,0.0009317398071289062,22000,-0.0033907925,0.3368241786956787,0.7035014629364014,1.4727033162635708,0.5147349834442139,21,41.17863178253174,22.930555331546547,0.7650652,613.8659195899963,27.13225062812779,1.0739853382110596,46.2735455383372,1.3756341934204102,1.074708,0.2516593933105469,20,24.52207090529523,17.33698528617837,8.828637999830919,79.39459630800411,29.46611060004336,37.93095350265503
3.75527286529541,9.335547838438652,920000,-1.133051e-05,5,0.0008969306945800781,23000,-0.0022952303,0.299454927444458,0.612297773361206,2.8912532806792948,0.7418503761291504,22,30.27311897277832,19.715166424058225,0.75148255,644.1452713012695,27.911133845814255,0.9399974346160889,-1.6209400778170675,2.1710128784179688,1.1371777,0.7944827079772949,20,23.695408194859414,16.8753285348106,6.635639403842908,21.501072211685823,12.697343872609228,25.573753595352173
